,rank,id,artist,song,year,query,searcher,clean_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature
340,41,341,"ASAP Rocky featuring Drake, 2 Chainz and Kendrick Lamar",Fuckin' Problems,2013,ASAP Rocky,ASAP Rocky Fuckin' Problems,Kendrick Lamar,0.852,0.693,1,-6.87,1,0.274,0.024,0.0,0.11,0.66,95.967,3.89645,4
341,42,342,Justin Bieber featuring Nicki Minaj,Beauty and a Beat,2013,Justin Bieber,Justin Bieber Beauty and a Beat,Justin Bieber,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,3.7997833333333335,4
341,42,342,Justin Bieber featuring Nicki Minaj,Beauty and a Beat,2013,Justin Bieber,Justin Bieber Beauty and a Beat,Nicki Minaj,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,3.7997833333333335,4
342,43,343,Macklemore & Ryan Lewis featuring Mary Lambert,Same Love,2013,Macklemore &,Macklemore & Same Love,Macklemore & Ryan Lewis,0.688,0.473,8,-9.059,1,0.167,0.716,4.46e-05,0.104,0.299,84.958,5.30875,4
342,43,343,Macklemore & Ryan Lewis featuring Mary Lambert,Same Love,2013,Macklemore &,Macklemore & Same Love,Mary Lambert,0.688,0.473,8,-9.059,1,0.167,0.716,4.46e-05,0.104,0.299,84.958,5.30875,4
343,44,344,Calvin Harris featuring Florence Welch,Sweet Nothing,2013,Calvin Harris,Calvin Harris Sweet Nothing,Calvin Harris,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,3.542666666666667,4
343,44,344,Calvin Harris featuring Florence Welch,Sweet Nothing,2013,Calvin Harris,Calvin Harris Sweet Nothing,Florence Welch,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,3.542666666666667,4
344,45,345,Lana Del Rey and Cédric Gervais,Summertime Sadness,2013,Lana Del,Lana Del Summertime Sadness,Lana Del Rey,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,3.5818666666666665,4
344,45,345,Lana Del Rey and Cédric Gervais,Summertime Sadness,2013,Lana Del,Lana Del Summertime Sadness,Cedric Gervais,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,3.5818666666666665,4
345,46,346,Phillip Phillips,Home,2013,Phillip Phillips,Phillip Phillips Home,Phillip Phillips,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,3.502883333333333,4
346,47,347,Imagine Dragons,It's Time,2013,Imagine Dragons,Imagine Dragons It's Time,Imagine Dragons,0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.145,0.86,105.009,3.96645,4
347,48,348,J. Cole featuring Miguel,Power Trip,2013,J. Cole,J. Cole Power Trip,J. Cole,0.667,0.61,1,-7.054,1,0.217,0.322,0.000203,0.426,0.465,99.991,4.019333333333333,4
347,48,348,J. Cole featuring Miguel,Power Trip,2013,J. Cole,J. Cole Power Trip,Miguel,0.667,0.61,1,-7.054,1,0.217,0.322,0.000203,0.426,0.465,99.991,4.019333333333333,4
348,49,349,Alicia Keys featuring Nicki Minaj,Girl on Fire,2013,Alicia Keys,Alicia Keys Girl on Fire,Alicia Keys,0.482,0.706,9,-5.762,1,0.0609,0.135,0.00106,0.105,0.144,92.494,3.748666666666667,4
349,50,350,Demi Lovato,Heart Attack,2013,Demi Lovato,Demi Lovato Heart Attack,Demi Lovato,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968,3.514,4
350,51,351,Maroon 5,Love Somebody,2013,Maroon 5,Maroon 5 Love Somebody,Maroon 5,0.675,0.792,1,-6.303,1,0.0368,0.145,0.0,0.12,0.395,120.016,3.830216666666667,4
351,52,352,Mumford & Sons,I Will Wait,2013,Mumford &,Mumford & I Will Wait,Mumford & Sons,0.48,0.756,1,-5.399,1,0.0333,0.00993,0.00704,0.312,0.447,131.127,4.612,4
352,53,353,Pink,Try,2013,Pink,Pink Try,Weezer,0.282,0.894,6,-4.834,1,0.0822,0.0118,0.0,0.347,0.466,118.809,3.9766666666666666,4
353,54,354,Darius Rucker,Wagon Wheel,2013,Darius Rucker,Darius Rucker Wagon Wheel,Darius Rucker,0.537,0.66,9,-7.174,1,0.0296,0.455,0.0,0.135,0.574,148.096,4.972883333333334,4
354,55,355,Psy,Gangnam Style,2013,Psy,Psy Gangnam Style,PSY,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,3.6582166666666667,4
355,56,356,Calvin Harris featuring Ellie Goulding,I Need Your Love,2013,Calvin Harris,Calvin Harris I Need Your Love,Calvin Harris,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,3.90845,4
355,56,356,Calvin Harris featuring Ellie Goulding,I Need Your Love,2013,Calvin Harris,Calvin Harris I Need Your Love,Ellie Goulding,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,3.90845,4
356,57,357,Kesha,Die Young,2013,Kesha,Kesha Die Young,Kesha,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,3.532,4
357,58,358,Fun,Some Nights,2013,Fun,Fun Some Nights,fun.,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,4.617333333333334,4
358,59,359,Wale featuring Tiara Thomas,Bad,2013,Wale featuring,Wale  Bad,Wale,0.807,0.702,6,-6.594,0,0.0748,0.307,0.0,0.111,0.447,114.038,3.98045,4
358,59,359,Wale featuring Tiara Thomas,Bad,2013,Wale featuring,Wale  Bad,Rihanna,0.807,0.702,6,-6.594,0,0.0748,0.307,0.0,0.111,0.447,114.038,3.98045,4
359,60,360,Blake Shelton featuring Pistol Annies and Friends,Boys 'Round Here,2013,Blake Shelton,Blake Shelton Boys 'Round Here,Blake Shelton,0.611,0.688,2,-6.369,1,0.0529,0.251,2.35e-06,0.248,0.649,169.895,4.812666666666667,4
359,60,360,Blake Shelton featuring Pistol Annies and Friends,Boys 'Round Here,2013,Blake Shelton,Blake Shelton Boys 'Round Here,Pistol Annies,0.611,0.688,2,-6.369,1,0.0529,0.251,2.35e-06,0.248,0.649,169.895,4.812666666666667,4
360,61,361,Phillip Phillips,"Gone, Gone, Gone",2013,Phillip Phillips,"Phillip Phillips Gone, Gone, Gone",Phillip Phillips,0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002,3.494883333333333,4
361,62,362,Imagine Dragons,Demons,2013,Imagine Dragons,Imagine Dragons Demons,Imagine Dragons,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,2.92,4
362,63,363,OneRepublic,Counting Stars,2013,OneRepublic,OneRepublic Counting Stars,OneRepublic,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.115,0.477,122.017,4.2973333333333334,4
363,64,364,Flo Rida,I Cry,2013,Flo Rida,Flo Rida I Cry,Flo Rida,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,3.73,4
364,65,365,Of Monsters and Men,Little Talks,2013,Of Monsters,Of Monsters Little Talks,Of Monsters and Men,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,4.443333333333333,4
365,66,366,Jason Derulo,The Other Side,2013,Jason Derulo,Jason Derulo The Other Side,Jason Derulo,0.561,0.836,9,-3.939,1,0.1,0.0525,0.0,0.136,0.517,127.923,3.7831166666666665,4
366,67,367,Eminem,Berzerk,2013,Eminem,Eminem Berzerk,Eminem,0.739,0.872,11,-4.059,0,0.333,0.0217,0.0,0.26,0.684,95.084,3.9791,4
367,68,368,Kelly Clarkson,Catch My Breath,2013,Kelly Clarkson,Kelly Clarkson Catch My Breath,Kelly Clarkson,0.692,0.908,9,-5.364,1,0.0677,0.0251,0.0,0.0933,0.513,124.042,4.173116666666667,4
368,69,369,Luke Bryan,Crash My Party,2013,Luke Bryan,Luke Bryan Crash My Party,Luke Bryan,0.526,0.816,7,-4.009,1,0.0421,0.0285,0.0,0.22,0.414,144.032,3.9126666666666665,4
369,70,370,Rihanna,Pour It Up,2013,Rihanna,Rihanna Pour It Up,Rihanna,0.785,0.478,2,-8.735,1,0.0419,0.0254,0.0,0.0901,0.39,134.002,2.6866666666666665,4
370,71,371,Taylor Swift,22,2013,Taylor Swift,Taylor Swift 22,Taylor Swift,0.658,0.729,7,-6.561,1,0.0378,0.00215,0.0013,0.0752,0.668,104.007,3.83555,4
371,72,372,Hunter Hayes,I Want Crazy,2013,Hunter Hayes,Hunter Hayes I Want Crazy,Hunter Hayes,0.562,0.878,8,-4.806,1,0.0387,0.0539,0.0,0.112,0.558,103.029,3.94775,4
372,73,373,Ylvis,The Fox (What Does the Fox Say?),2013,Ylvis,Ylvis The Fox (What Does the Fox Say?),Ylvis,0.703,0.867,6,-4.292,1,0.0453,0.107,0.0,0.119,0.546,128.008,3.5618,4
373,74,374,One Direction,Best Song Ever,2013,One Direction,One Direction Best Song Ever,One Direction,0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,3.3351166666666665,4
374,75,375,Ed Sheeran,The A Team,2013,Ed Sheeran,Ed Sheeran The A Team,Ed Sheeran,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996,4.306216666666667,4
375,76,376,Fun,Carry On,2013,Fun,Fun Carry On,fun.,0.388,0.694,5,-5.769,1,0.0735,0.118,0.000293,0.082,0.365,145.434,4.63955,5
376,77,377,Tim McGraw featuring Taylor Swift and Keith Urban,Highway Don't Care,2013,Tim McGraw,Tim McGraw Highway Don't Care,Tim McGraw,0.47,0.79,2,-5.352,1,0.039,0.0216,0.0,0.0863,0.495,158.061,4.6146666666666665,4
376,77,377,Tim McGraw featuring Taylor Swift and Keith Urban,Highway Don't Care,2013,Tim McGraw,Tim McGraw Highway Don't Care,Taylor Swift,0.47,0.79,2,-5.352,1,0.039,0.0216,0.0,0.0863,0.495,158.061,4.6146666666666665,4
376,77,377,Tim McGraw featuring Taylor Swift and Keith Urban,Highway Don't Care,2013,Tim McGraw,Tim McGraw Highway Don't Care,Keith Urban,0.47,0.79,2,-5.352,1,0.039,0.0216,0.0,0.0863,0.495,158.061,4.6146666666666665,4
377,78,378,Luke Bryan,That's My Kind of Night,2013,Luke Bryan,Luke Bryan That's My Kind of Night,Luke Bryan,0.661,0.751,7,-2.909,1,0.0481,0.0571,0.0,0.105,0.875,109.995,3.169783333333333,4
378,79,379,Kendrick Lamar,Swimming Pools (Drank),2013,Kendrick Lamar,Kendrick Lamar Swimming Pools (Drank),Kendrick Lamar,0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,74.236,4.13,4
379,80,380,Blake Shelton,Sure Be Cool If You Did,2013,Blake Shelton,Blake Shelton Sure Be Cool If You Did,Blake Shelton,0.576,0.726,11,-4.625,1,0.035,0.255,0.0,0.108,0.582,136.802,3.5953333333333335,4
380,81,381,Mariah Carey featuring Miguel,#Beautiful,2013,Mariah Carey,Mariah Carey #Beautiful,Mariah Carey,0.677,0.749,4,-5.405,1,0.0391,0.346,0.0,0.347,0.469,107.042,3.3311166666666665,4
380,81,381,Mariah Carey featuring Miguel,#Beautiful,2013,Mariah Carey,Mariah Carey #Beautiful,Miguel,0.677,0.749,4,-5.405,1,0.0391,0.346,0.0,0.347,0.469,107.042,3.3311166666666665,4
381,82,382,Olly Murs featuring Flo Rida,Troublemaker,2013,Olly Murs,Olly Murs Troublemaker,Olly Murs,0.761,0.856,0,-3.65,0,0.0731,0.02,0.0,0.149,0.967,106.009,3.0866666666666664,4
381,82,382,Olly Murs featuring Flo Rida,Troublemaker,2013,Olly Murs,Olly Murs Troublemaker,Flo Rida,0.761,0.856,0,-3.65,0,0.0731,0.02,0.0,0.149,0.967,106.009,3.0866666666666664,4
382,83,383,Ciara,Body Party,2013,Ciara,Ciara Body Party,Ciara,0.577,0.576,2,-6.299,1,0.0563,0.0143,0.0,0.602,0.12,133.973,3.9006666666666665,4
383,84,384,Miguel,Adorn,2013,Miguel,Miguel Adorn,Miguel,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,3.219116666666667,4
384,85,385,The Script featuring will.i.am,Hall of Fame,2013,The Script,The Script Hall of Fame,The Script,0.421,0.873,10,-4.343,1,0.0565,0.0653,0.0,0.123,0.63,84.803,3.37555,4
384,85,385,The Script featuring will.i.am,Hall of Fame,2013,The Script,The Script Hall of Fame,will.i.am,0.421,0.873,10,-4.343,1,0.0565,0.0653,0.0,0.123,0.63,84.803,3.37555,4
385,86,386,Ne-Yo,Let Me Love You (Until You Learn to Love Yourself),2013,Ne-Yo,Ne-Yo Let Me Love You (Until You Learn to Love Yourself),Ne-Yo,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,4.193783333333333,4
386,87,387,Rocko featuring Future and Rick Ross,U.O.E.N.O.,2013,Rocko featuring,Rocko  U.O.E.N.O.,Rocko,0.422,0.641,10,-4.947,0,0.323,0.422,0.0,0.317,0.654,187.027,4.337933333333333,3
387,88,388,Emeli Sandé,Next to Me,2013,Emeli Sandé,Emeli Sandé Next to Me,Emeli Sandé,0.674,0.81,7,-5.117,0,0.0378,0.0923,4.74e-05,0.11,0.391,94.995,3.2811166666666667,4
388,89,389,Miranda Lambert,Mama's Broken Heart,2013,Miranda Lambert,Miranda Lambert Mama's Broken Heart,Miranda Lambert,0.768,0.809,4,-4.204,0,0.0616,0.278,0.0,0.139,0.748,111.989,2.9628833333333335,4
389,90,390,Thomas Rhett,It Goes Like This,2013,Thomas Rhett,Thomas Rhett It Goes Like This,Thomas Rhett,0.543,0.837,11,-6.448,1,0.0608,0.117,0.0,0.0872,0.506,168.056,3.1013333333333333,4
390,91,391,Ace Hood featuring Future and Rick Ross,Bugatti,2013,Ace Hood,Ace Hood Bugatti,Ace Hood,0.6,0.592,1,-4.947,1,0.0545,0.0191,0.0,0.0955,0.0663,130.205,4.487783333333334,4
390,91,391,Ace Hood featuring Future and Rick Ross,Bugatti,2013,Ace Hood,Ace Hood Bugatti,Future,0.6,0.592,1,-4.947,1,0.0545,0.0191,0.0,0.0955,0.0663,130.205,4.487783333333334,4
390,91,391,Ace Hood featuring Future and Rick Ross,Bugatti,2013,Ace Hood,Ace Hood Bugatti,Rick Ross,0.6,0.592,1,-4.947,1,0.0545,0.0191,0.0,0.0955,0.0663,130.205,4.487783333333334,4
391,92,392,Hunter Hayes,Wanted,2013,Hunter Hayes,Hunter Hayes Wanted,Hunter Hayes,0.421,0.476,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.784,3.814,4
392,93,393,Lady Antebellum,Downtown,2013,Lady Antebellum,Lady Antebellum Downtown,Lady A,0.532,0.825,9,-5.287,1,0.0468,0.18,0.0,0.296,0.96,169.961,3.26445,4
393,94,394,Florida Georgia Line,Get Your Shine On,2013,Florida Georgia,Florida Georgia Get Your Shine On,Florida Georgia Line,0.497,0.927,0,-4.52,1,0.0371,0.00286,1.26e-06,0.413,0.607,96.991,3.7002166666666665,4
394,95,395,will.i.am featuring Justin Bieber,#thatPower,2013,will.i.am featuring,will.i.am  #thatPower,will.i.am,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,4.65845,4
394,95,395,will.i.am featuring Justin Bieber,#thatPower,2013,will.i.am featuring,will.i.am  #thatPower,Justin Bieber,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,4.65845,4
395,96,396,Sara Bareilles,Brave,2013,Sara Bareilles,Sara Bareilles Brave,Sara Bareilles,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,3.6762166666666665,4
396,97,397,Passenger,Let Her Go,2013,Passenger,Passenger Let Her Go,Passenger,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.243,74.897,4.2122166666666665,4
397,98,398,Randy Houser,Runnin' Outta Moonlight,2013,Randy Houser,Randy Houser Runnin' Outta Moonlight,Randy Houser,0.526,0.801,2,-3.717,1,0.0393,0.0354,3.17e-06,0.0637,0.769,172.024,3.22955,4
398,99,399,2 Chainz,I'm Different,2013,2 Chainz,2 Chainz I'm Different,2 Chainz,0.936,0.702,10,-5.305,1,0.0615,0.0473,0.0,0.0838,0.704,97.524,3.4506666666666668,4
399,100,400,Paramore,Still Into You,2013,Paramore,Paramore Still Into You,Paramore,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01,3.600216666666667,4
400,1,401,Pharrell Williams,Happy,2014,Pharrell Williams,Pharrell Williams Happy,Pharrell Williams,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,3.8786666666666667,4
401,2,402,Katy Perry featuring Juicy J,Dark Horse,2014,Katy Perry,Katy Perry Dark Horse,Katy Perry,0.645,0.585,6,-6.122,1,0.0513,0.00314,0.0,0.165,0.353,131.931,3.594533333333333,4
401,2,402,Katy Perry featuring Juicy J,Dark Horse,2014,Katy Perry,Katy Perry Dark Horse,Juicy J,0.645,0.585,6,-6.122,1,0.0513,0.00314,0.0,0.165,0.353,131.931,3.594533333333333,4
402,3,403,John Legend,All of Me,2014,John Legend,John Legend All of Me,John Legend,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,4.492666666666667,4
403,4,404,Iggy Azalea featuring Charli XCX,Fancy,2014,Iggy Azalea,Iggy Azalea Fancy,Iggy Azalea,0.912,0.716,10,-4.141,0,0.0697,0.0904,0.0,0.0491,0.377,94.981,3.3323,4
403,4,404,Iggy Azalea featuring Charli XCX,Fancy,2014,Iggy Azalea,Iggy Azalea Fancy,Charli XCX,0.912,0.716,10,-4.141,0,0.0697,0.0904,0.0,0.0491,0.377,94.981,3.3323,4
404,5,405,OneRepublic,Counting Stars,2014,OneRepublic,OneRepublic Counting Stars,OneRepublic,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.115,0.477,122.017,4.2973333333333334,4
405,6,406,Jason Derulo featuring 2 Chainz,Talk Dirty,2014,Jason Derulo,Jason Derulo Talk Dirty,Jason Derulo,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,2.9614166666666666,4
405,6,406,Jason Derulo featuring 2 Chainz,Talk Dirty,2014,Jason Derulo,Jason Derulo Talk Dirty,2 Chainz,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,2.9614166666666666,4
406,7,407,Magic!,Rude,2014,Magic!,Magic! Rude,MAGIC!,0.774,0.756,1,-4.995,1,0.0389,0.0423,0.0,0.305,0.931,144.032,3.747333333333333,4
407,8,408,Meghan Trainor,All About That Bass,2014,Meghan Trainor,Meghan Trainor All About That Bass,Meghan Trainor,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,3.132,4
408,9,409,Ariana Grande featuring Iggy Azalea,Problem,2014,Ariana Grande,Ariana Grande Problem,Ariana Grande,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,3.232,4
408,9,409,Ariana Grande featuring Iggy Azalea,Problem,2014,Ariana Grande,Ariana Grande Problem,Iggy Azalea,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,3.232,4
409,10,410,Sam Smith,Stay with Me,2014,Sam Smith,Sam Smith Stay with Me,Sam Smith,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,2.8787333333333334,4
410,11,411,Pitbull featuring Kesha,Timber,2014,Pitbull featuring,Pitbull  Timber,Pitbull,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,3.4026666666666667,4
410,11,411,Pitbull featuring Kesha,Timber,2014,Pitbull featuring,Pitbull  Timber,Kesha,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,3.4026666666666667,4
411,12,412,Bastille,Pompeii,2014,Bastille,Bastille Pompeii,Bastille,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,3.5691333333333333,4
412,13,413,Taylor Swift,Shake It Off,2014,Taylor Swift,Taylor Swift Shake It Off,Taylor Swift,0.648,0.8,7,-5.384,1,0.165,0.0639,0.0,0.334,0.942,160.068,3.6533333333333333,4
413,14,414,Nico & Vinz,Am I Wrong,2014,Nico &,Nico & Am I Wrong,Nico & Vinz,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,4.097783333333333,4
414,15,415,DJ Snake and Lil Jon,Turn Down for What,2014,DJ Snake,DJ Snake Turn Down for What,DJ Snake,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,3.5622166666666666,4
414,15,415,DJ Snake and Lil Jon,Turn Down for What,2014,DJ Snake,DJ Snake Turn Down for What,Lil Jon,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,3.5622166666666666,4
415,16,416,Eminem featuring Rihanna,The Monster,2014,Eminem featuring,Eminem  The Monster,Eminem,0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049,4.169816666666667,4
415,16,416,Eminem featuring Rihanna,The Monster,2014,Eminem featuring,Eminem  The Monster,Rihanna,0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049,4.169816666666667,4
416,17,417,A Great Big World and Christina Aguilera,Say Something,2014,A Great,A Great Say Something,A Great Big World,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,3.8233333333333333,3
416,17,417,A Great Big World and Christina Aguilera,Say Something,2014,A Great,A Great Say Something,Christina Aguilera,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,3.8233333333333333,3
417,18,418,Lorde,Team,2014,Lorde,Lorde Team,Lorde,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,3.21765,4
418,19,419,Passenger,Let Her Go,2014,Passenger,Passenger Let Her Go,Passenger,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.243,74.897,4.2122166666666665,4
419,20,420,Lorde,Royals,2014,Lorde,Lorde Royals,Lorde,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,3.16975,4
420,21,421,Idina Menzel,Let It Go,2014,Idina Menzel,Idina Menzel Let It Go,Idina Menzel,0.543,0.485,8,-6.85,1,0.0305,0.558,0.0,0.12,0.371,136.961,3.7306666666666666,4
421,22,422,Avicii,Wake Me Up,2014,Avicii,Avicii Wake Me Up,Avicii,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4.123783333333333,4
422,23,423,Imagine Dragons,Demons,2014,Imagine Dragons,Imagine Dragons Demons,Imagine Dragons,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,2.92,4
423,24,424,One Direction,Story of My Life,2014,One Direction,One Direction Story of My Life,One Direction,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,4.09155,4
424,25,425,Sia,Chandelier,2014,Sia,Sia Chandelier,Sia,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,3.602,5
425,26,426,Iggy Azalea featuring Rita Ora,Black Widow,2014,Iggy Azalea,Iggy Azalea Black Widow,Iggy Azalea,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,3.4903833333333334,4
425,26,426,Iggy Azalea featuring Rita Ora,Black Widow,2014,Iggy Azalea,Iggy Azalea Black Widow,Rita Ora,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,3.4903833333333334,4
426,27,427,"Jessie J, Ariana Grande and Nicki Minaj",Bang Bang,2014,"Jessie J,","Jessie J, Bang Bang",Jessie J,0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028,3.3231166666666665,4
426,27,427,"Jessie J, Ariana Grande and Nicki Minaj",Bang Bang,2014,"Jessie J,","Jessie J, Bang Bang",Ariana Grande,0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028,3.3231166666666665,4
426,27,427,"Jessie J, Ariana Grande and Nicki Minaj",Bang Bang,2014,"Jessie J,","Jessie J, Bang Bang",Nicki Minaj,0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028,3.3231166666666665,4
427,28,428,Disclosure featuring Sam Smith,Latch,2014,Disclosure featuring,Disclosure  Latch,Disclosure,0.729,0.735,1,-5.455,1,0.0919,0.0178,0.000193,0.089,0.544,121.986,4.26445,4
427,28,428,Disclosure featuring Sam Smith,Latch,2014,Disclosure featuring,Disclosure  Latch,Sam Smith,0.729,0.735,1,-5.455,1,0.0919,0.0178,0.000193,0.089,0.544,121.986,4.26445,4
428,29,429,Maroon 5,Maps,2014,Maroon 5,Maroon 5 Maps,Maroon 5,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,3.166,4
429,30,430,Chris Brown featuring Lil Wayne and French Montana or Too Short or Tyga,Loyal,2014,Chris Brown,Chris Brown Loyal,Chris Brown,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,4.415783333333334,4
429,30,430,Chris Brown featuring Lil Wayne and French Montana or Too Short or Tyga,Loyal,2014,Chris Brown,Chris Brown Loyal,Lil Wayne,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,4.415783333333334,4
429,30,430,Chris Brown featuring Lil Wayne and French Montana or Too Short or Tyga,Loyal,2014,Chris Brown,Chris Brown Loyal,Tyga,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,4.415783333333334,4
430,31,431,American Authors,Best Day of My Life,2014,American Authors,American Authors Best Day of My Life,American Authors,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,3.2373333333333334,4
431,32,432,Tove Lo,Habits (Stay High),2014,Tove Lo,Tove Lo Habits (Stay High),Tove Lo,0.729,0.65,5,-3.539,1,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02,3.486,4
432,33,433,Calvin Harris,Summer,2014,Calvin Harris,Calvin Harris Summer,Calvin Harris,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,3.7088833333333335,4
433,34,434,Charli XCX,Boom Clap,2014,Charli XCX,Charli XCX Boom Clap,Charli XCX,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,2.8311,4
434,35,435,Beyoncé featuring Jay-Z,Drunk in Love,2014,Beyoncé featuring,Beyoncé  Drunk in Love,Beyoncé,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.00104,0.181,0.401,140.03,5.391333333333334,4
434,35,435,Beyoncé featuring Jay-Z,Drunk in Love,2014,Beyoncé featuring,Beyoncé  Drunk in Love,JAY-Z,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.00104,0.181,0.401,140.03,5.391333333333334,4
435,36,436,Nicki Minaj,Anaconda,2014,Nicki Minaj,Nicki Minaj Anaconda,Nicki Minaj,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,4.3373333333333335,4
